seed,config,model,dataset,tokens_trained,layer,expert,count
42,medium,deepseekv4,tiny_shakespeare,1433600,2,6,598
42,medium,deepseekv4,tiny_shakespeare,1433600,2,7,505
42,medium,deepseekv4,tiny_shakespeare,1433600,3,0,488
42,medium,deepseekv4,tiny_shakespeare,1433600,3,1,456
42,medium,deepseekv4,tiny_shakespeare,1433600,3,2,473
42,medium,deepseekv4,tiny_shakespeare,1433600,3,3,510
42,medium,deepseekv4,tiny_shakespeare,1433600,3,4,523
42,medium,deepseekv4,tiny_shakespeare,1433600,3,5,565
42,medium,deepseekv4,tiny_shakespeare,1433600,3,6,527
42,medium,deepseekv4,tiny_shakespeare,1433600,3,7,554
42,medium,deepseekv4,tiny_shakespeare,1433600,4,0,497
42,medium,deepseekv4,tiny_shakespeare,1433600,4,1,520
42,medium,deepseekv4,tiny_shakespeare,1433600,4,2,554
42,medium,deepseekv4,tiny_shakespeare,1433600,4,3,457
42,medium,deepseekv4,tiny_shakespeare,1433600,4,4,535
42,medium,deepseekv4,tiny_shakespeare,1433600,4,5,552
42,medium,deepseekv4,tiny_shakespeare,1433600,4,6,567
42,medium,deepseekv4,tiny_shakespeare,1433600,4,7,414
42,medium,deepseekv4,tiny_shakespeare,1433600,5,0,497
42,medium,deepseekv4,tiny_shakespeare,1433600,5,1,539
42,medium,deepseekv4,tiny_shakespeare,1433600,5,2,543
42,medium,deepseekv4,tiny_shakespeare,1433600,5,3,625
42,medium,deepseekv4,tiny_shakespeare,1433600,5,4,466
42,medium,deepseekv4,tiny_shakespeare,1433600,5,5,477
42,medium,deepseekv4,tiny_shakespeare,1433600,5,6,510
42,medium,deepseekv4,tiny_shakespeare,1433600,5,7,439
42,medium,deepseekv4,tiny_shakespeare,1638400,0,0,392
42,medium,deepseekv4,tiny_shakespeare,1638400,0,1,260
42,medium,deepseekv4,tiny_shakespeare,1638400,0,2,386
42,medium,deepseekv4,tiny_shakespeare,1638400,0,3,876
42,medium,deepseekv4,tiny_shakespeare,1638400,0,4,400
42,medium,deepseekv4,tiny_shakespeare,1638400,0,5,681
42,medium,deepseekv4,tiny_shakespeare,1638400,0,6,291
42,medium,deepseekv4,tiny_shakespeare,1638400,0,7,810
42,medium,deepseekv4,tiny_shakespeare,1638400,1,0,371
42,medium,deepseekv4,tiny_shakespeare,1638400,1,1,399
42,medium,deepseekv4,tiny_shakespeare,1638400,1,2,891
42,medium,deepseekv4,tiny_shakespeare,1638400,1,3,490
42,medium,deepseekv4,tiny_shakespeare,1638400,1,4,659
42,medium,deepseekv4,tiny_shakespeare,1638400,1,5,294
42,medium,deepseekv4,tiny_shakespeare,1638400,1,6,562
42,medium,deepseekv4,tiny_shakespeare,1638400,1,7,430
42,medium,deepseekv4,tiny_shakespeare,1638400,2,0,532
42,medium,deepseekv4,tiny_shakespeare,1638400,2,1,567
42,medium,deepseekv4,tiny_shakespeare,1638400,2,2,460
42,medium,deepseekv4,tiny_shakespeare,1638400,2,3,473
42,medium,deepseekv4,tiny_shakespeare,1638400,2,4,578
42,medium,deepseekv4,tiny_shakespeare,1638400,2,5,508
42,medium,deepseekv4,tiny_shakespeare,1638400,2,6,493
42,medium,deepseekv4,tiny_shakespeare,1638400,2,7,485
42,medium,deepseekv4,tiny_shakespeare,1638400,3,0,502
42,medium,deepseekv4,tiny_shakespeare,1638400,3,1,517
42,medium,deepseekv4,tiny_shakespeare,1638400,3,2,462
42,medium,deepseekv4,tiny_shakespeare,1638400,3,3,544
42,medium,deepseekv4,tiny_shakespeare,1638400,3,4,537
42,medium,deepseekv4,tiny_shakespeare,1638400,3,5,434
42,medium,deepseekv4,tiny_shakespeare,1638400,3,6,498
42,medium,deepseekv4,tiny_shakespeare,1638400,3,7,602
42,medium,deepseekv4,tiny_shakespeare,1638400,4,0,556
42,medium,deepseekv4,tiny_shakespeare,1638400,4,1,536
42,medium,deepseekv4,tiny_shakespeare,1638400,4,2,491
42,medium,deepseekv4,tiny_shakespeare,1638400,4,3,487
42,medium,deepseekv4,tiny_shakespeare,1638400,4,4,522
42,medium,deepseekv4,tiny_shakespeare,1638400,4,5,476
42,medium,deepseekv4,tiny_shakespeare,1638400,4,6,545
42,medium,deepseekv4,tiny_shakespeare,1638400,4,7,483
42,medium,deepseekv4,tiny_shakespeare,1638400,5,0,546
42,medium,deepseekv4,tiny_shakespeare,1638400,5,1,515
42,medium,deepseekv4,tiny_shakespeare,1638400,5,2,525
42,medium,deepseekv4,tiny_shakespeare,1638400,5,3,483
42,medium,deepseekv4,tiny_shakespeare,1638400,5,4,618
42,medium,deepseekv4,tiny_shakespeare,1638400,5,5,446
42,medium,deepseekv4,tiny_shakespeare,1638400,5,6,464
42,medium,deepseekv4,tiny_shakespeare,1638400,5,7,499
42,medium,deepseekv4,tiny_shakespeare,1843200,0,0,335
42,medium,deepseekv4,tiny_shakespeare,1843200,0,1,229
42,medium,deepseekv4,tiny_shakespeare,1843200,0,2,356
42,medium,deepseekv4,tiny_shakespeare,1843200,0,3,883
42,medium,deepseekv4,tiny_shakespeare,1843200,0,4,408
42,medium,deepseekv4,tiny_shakespeare,1843200,0,5,697
42,medium,deepseekv4,tiny_shakespeare,1843200,0,6,317
42,medium,deepseekv4,tiny_shakespeare,1843200,0,7,871
42,medium,deepseekv4,tiny_shakespeare,1843200,1,0,381
42,medium,deepseekv4,tiny_shakespeare,1843200,1,1,368
