seed,config,model,dataset,tokens_trained,layer,expert,count
43,small,deepseekv4_attnres,tiny_shakespeare,71680,0,3,328
43,small,deepseekv4_attnres,tiny_shakespeare,71680,1,0,284
43,small,deepseekv4_attnres,tiny_shakespeare,71680,1,1,296
43,small,deepseekv4_attnres,tiny_shakespeare,71680,1,2,224
43,small,deepseekv4_attnres,tiny_shakespeare,71680,1,3,220
43,small,deepseekv4_attnres,tiny_shakespeare,81920,0,0,269
43,small,deepseekv4_attnres,tiny_shakespeare,81920,0,1,248
43,small,deepseekv4_attnres,tiny_shakespeare,81920,0,2,213
43,small,deepseekv4_attnres,tiny_shakespeare,81920,0,3,294
43,small,deepseekv4_attnres,tiny_shakespeare,81920,1,0,253
43,small,deepseekv4_attnres,tiny_shakespeare,81920,1,1,267
43,small,deepseekv4_attnres,tiny_shakespeare,81920,1,2,231
43,small,deepseekv4_attnres,tiny_shakespeare,81920,1,3,273
43,small,deepseekv4_attnres,tiny_shakespeare,92160,0,0,239
43,small,deepseekv4_attnres,tiny_shakespeare,92160,0,1,270
43,small,deepseekv4_attnres,tiny_shakespeare,92160,0,2,205
43,small,deepseekv4_attnres,tiny_shakespeare,92160,0,3,310
43,small,deepseekv4_attnres,tiny_shakespeare,92160,1,0,276
43,small,deepseekv4_attnres,tiny_shakespeare,92160,1,1,281
43,small,deepseekv4_attnres,tiny_shakespeare,92160,1,2,232
43,small,deepseekv4_attnres,tiny_shakespeare,92160,1,3,235
43,small,deepseekv4_attnres,tiny_shakespeare,102400,0,0,285
43,small,deepseekv4_attnres,tiny_shakespeare,102400,0,1,248
43,small,deepseekv4_attnres,tiny_shakespeare,102400,0,2,211
43,small,deepseekv4_attnres,tiny_shakespeare,102400,0,3,280
43,small,deepseekv4_attnres,tiny_shakespeare,102400,1,0,269
43,small,deepseekv4_attnres,tiny_shakespeare,102400,1,1,240
43,small,deepseekv4_attnres,tiny_shakespeare,102400,1,2,244
43,small,deepseekv4_attnres,tiny_shakespeare,102400,1,3,271
44,small,deepseekv4,tiny_shakespeare,512,0,0,269
44,small,deepseekv4,tiny_shakespeare,512,0,1,260
44,small,deepseekv4,tiny_shakespeare,512,0,2,180
44,small,deepseekv4,tiny_shakespeare,512,0,3,315
44,small,deepseekv4,tiny_shakespeare,512,1,0,332
44,small,deepseekv4,tiny_shakespeare,512,1,1,318
44,small,deepseekv4,tiny_shakespeare,512,1,2,226
44,small,deepseekv4,tiny_shakespeare,512,1,3,148
44,small,deepseekv4,tiny_shakespeare,10240,0,0,261
44,small,deepseekv4,tiny_shakespeare,10240,0,1,247
44,small,deepseekv4,tiny_shakespeare,10240,0,2,211
44,small,deepseekv4,tiny_shakespeare,10240,0,3,305
44,small,deepseekv4,tiny_shakespeare,10240,1,0,315
44,small,deepseekv4,tiny_shakespeare,10240,1,1,139
