seed,config,model,dataset,tokens_trained,layer,expert,count
42,medium,deepseekv4_attnres,tiny_shakespeare,163840,3,5,582
42,medium,deepseekv4_attnres,tiny_shakespeare,163840,3,6,585
42,medium,deepseekv4_attnres,tiny_shakespeare,163840,3,7,401
42,medium,deepseekv4_attnres,tiny_shakespeare,163840,4,0,503
42,medium,deepseekv4_attnres,tiny_shakespeare,163840,4,1,244
42,medium,deepseekv4_attnres,tiny_shakespeare,163840,4,2,554
42,medium,deepseekv4_attnres,tiny_shakespeare,163840,4,3,469
42,medium,deepseekv4_attnres,tiny_shakespeare,163840,4,4,647
42,medium,deepseekv4_attnres,tiny_shakespeare,163840,4,5,513
42,medium,deepseekv4_attnres,tiny_shakespeare,163840,4,6,629
42,medium,deepseekv4_attnres,tiny_shakespeare,163840,4,7,537
42,medium,deepseekv4_attnres,tiny_shakespeare,163840,5,0,579
42,medium,deepseekv4_attnres,tiny_shakespeare,163840,5,1,649
42,medium,deepseekv4_attnres,tiny_shakespeare,163840,5,2,453
42,medium,deepseekv4_attnres,tiny_shakespeare,163840,5,3,399
42,medium,deepseekv4_attnres,tiny_shakespeare,163840,5,4,568
