seed,config,model,dataset,split,tokens_trained,loss,ppl,bits_per_byte
42,medium,deepseekv4_attnmhc,wikitext2,validation,2048,5.51024717092514,247.2122231906321,7.949606267566141
42,medium,deepseekv4_attnmhc,wikitext2,validation,204800,2.4167102575302124,11.2089241208333,3.486575903804327
42,medium,deepseekv4_attnmhc,wikitext2,validation,409600,2.058736726641655,7.836064463584306,2.970129266021893
42,medium,deepseekv4_attnmhc,wikitext2,validation,614400,1.9539615213871002,7.056587102552411,2.8189705969930237
42,medium,deepseekv4_attnmhc,wikitext2,validation,819200,1.848412275314331,6.349729892046702,2.666695223114271
42,medium,deepseekv4_attnmhc,wikitext2,validation,1024000,1.7575038224458694,5.797946611951061,2.5355420489860534
42,medium,deepseekv4_attnmhc,wikitext2,validation,1228800,1.7146308720111847,5.554624766422189,2.4736894560056553
42,medium,deepseekv4_attnmhc,wikitext2,validation,1433600,1.7349123060703278,5.668430695045865,2.5029493803448974
42,medium,deepseekv4_attnmhc,wikitext2,validation,1638400,1.7149809300899506,5.556569548069593,2.4741944830599136
42,medium,deepseekv4_attnmhc,wikitext2,validation,1843200,1.6541309356689453,5.22853401470528,2.3864064978706083
42,medium,deepseekv4_attnmhc,wikitext2,validation,2048000,1.6753685474395752,5.340763110977169,2.4170458950524214
42,medium,deepseekv4_attnmhc_2h,wikitext2,validation,2048,5.506798267364502,246.36108067175886,7.944630551502703
42,medium,deepseekv4_attnmhc_2h,wikitext2,validation,204800,2.6239910423755646,13.790652979824545,3.7856188641722888
42,medium,deepseekv4_attnmhc_2h,wikitext2,validation,409600,2.3284069895744324,10.261581699180558,3.359181217030234
42,medium,deepseekv4_attnmhc_2h,wikitext2,validation,614400,2.1839577555656433,8.881387151559412,3.1507850234655446
42,medium,deepseekv4_attnmhc_2h,wikitext2,validation,819200,2.018342286348343,7.525838901501064,2.9118524073312466
42,medium,deepseekv4_attnmhc_2h,wikitext2,validation,1024000,1.888255089521408,6.607828546448784,2.724176253585881
42,medium,deepseekv4_attnmhc_2h,wikitext2,validation,1228800,1.8060907572507858,6.08660683960498,2.6056381788811014
42,medium,deepseekv4_attnmhc_2h,wikitext2,validation,1433600,1.7943738251924515,6.015706658238139,2.5887342191061093
42,medium,deepseekv4_attnmhc_2h,wikitext2,validation,1638400,1.7387546598911285,5.69025270848551,2.5084927251475073
42,medium,deepseekv4_attnmhc_2h,wikitext2,validation,1843200,1.6836276799440384,5.385055839162179,2.4289613045586553
42,medium,deepseekv4_attnmhc_2h,wikitext2,validation,2048000,1.6951373666524887,5.447394204126692,2.445566272495122
42,medium,deepseekv4_attnmhc_dnd,wikitext2,validation,2048,5.505387187004089,246.01369054458794,7.9425947928644405
42,medium,deepseekv4_attnmhc_dnd,wikitext2,validation,204800,2.444982588291168,11.530348834014399,3.5273642551875306
42,medium,deepseekv4_attnmhc_dnd,wikitext2,validation,409600,2.084502547979355,8.040590678596152,3.007301488690224
42,medium,deepseekv4_attnmhc_dnd,wikitext2,validation,614400,1.9778063744306564,7.226872532236287,2.8533714482296886
42,medium,deepseekv4_attnmhc_dnd,wikitext2,validation,819200,1.858581468462944,6.414630958201649,2.681366267639617
42,medium,deepseekv4_attnmhc_dnd,wikitext2,validation,1024000,1.7757229655981064,5.904548378948674,2.5618267164610313
42,medium,deepseekv4_attnmhc_dnd,wikitext2,validation,1228800,1.7324077636003494,5.654251633075227,2.499336089343764
42,medium,deepseekv4_attnmhc_dnd,wikitext2,validation,1433600,1.7371750473976135,5.68127140956941,2.506213826036587
42,medium,deepseekv4_attnmhc_dnd,wikitext2,validation,1638400,1.710344448685646,5.530866249167154,2.46750545433075
42,medium,deepseekv4_attnmhc_dnd,wikitext2,validation,1843200,1.6581657975912094,5.249673045366616,2.392227573156531
42,medium,deepseekv4_attnmhc_dnd,wikitext2,validation,2048000,1.667458102107048,5.298681956127261,2.405633534799961
