seed,config,model,dataset,tokens_trained,layer,expert,count
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,5,3,481
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,5,4,560
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,5,5,463
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,5,6,541
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,5,7,512
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,0,0,373
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,0,1,258
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,0,2,379
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,0,3,897
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,0,4,400
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,0,5,693
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,0,6,290
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,0,7,806
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,1,0,346
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,1,1,406
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,1,2,986
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,1,3,500
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,1,4,657
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,1,5,270
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,1,6,516
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,1,7,415
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,2,0,484
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,2,1,551
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,2,2,510
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,2,3,553
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,2,4,487
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,2,5,511
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,2,6,476
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,2,7,524
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,3,0,542
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,3,1,543
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,3,2,529
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,3,3,434
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,3,4,568
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,3,5,475
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,3,6,547
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,3,7,458
