seed,config,model,dataset,split,tokens_trained,loss,ppl,bits_per_byte
44,medium,deepseekv4_attnres,wikitext2,validation,1843200,1.7457477301359177,5.730184505585584,2.518581592910253
44,medium,deepseekv4_attnres,wikitext2,validation,2048000,1.7122120410203934,5.541205304143389,2.470199820530492
44,medium,deepseekv4_attnmhc,wikitext2,validation,2048,5.501720309257507,245.11324034672535,7.937304606523901
44,medium,deepseekv4_attnmhc,wikitext2,validation,204800,2.6100259721279144,13.599404052705834,3.7654715265803382
44,medium,deepseekv4_attnmhc,wikitext2,validation,409600,2.311221182346344,10.086734879536456,3.334387338168597
44,medium,deepseekv4_attnmhc,wikitext2,validation,614400,2.1572227776050568,8.647089389920664,3.1122146033435305
44,medium,deepseekv4_attnmhc,wikitext2,validation,819200,2.007080838084221,7.44156248398647,2.89560557176737
44,medium,deepseekv4_attnmhc,wikitext2,validation,1024000,1.863972157239914,6.449303608084538,2.689143387605127
44,medium,deepseekv4_attnmhc,wikitext2,validation,1228800,1.833566576242447,6.256159986730139,2.6452774066847335
44,medium,deepseekv4_attnmhc,wikitext2,validation,1433600,1.7529834806919098,5.771797058779557,2.5290205743544925
